Period,Date,Open,High,Low,Close,Adj Close,Volume,OBV,OBV3DaySlope,OBV4DaySlope,OBV5DaySlope,OBV10DaySlope,AD,AD3DaySlope,AD4DaySlope,AD5DaySlope,AD10DaySlope,PVT,PVT3DaySlope,PVT4DaySlope,PVT5DaySlope,PVT10DaySlope,SlowStochastic,SlowSto1DaySlope,SlowSto1DayPercentSlope,SlowSto3DaySlope,SlowSto4DaySlope,SlowSto5DaySlope,SlowSto10DaySlope,Gain,Loss,14DayAvgGain,14DayAvgLoss,14DayRelativeStrength,14DayRSI,14DayRSI1DaySlope,14DayRSI3DaySlope,14DayRSI4DaySlope,14DayRSI5DaySlope,14DayRSI10DaySlope,VIXOpen,VIXHigh,VIXLow,VIXClose,VIX1DaySlope,VIX1DayPercentSlope,VIX3DaySlope,VIX4DaySlope,VIX5DaySlope,VIX10DaySlope,VIXSlowStochastic,VIXSlowSto1DaySlope,VIXSlowSto3DaySlope,VIXSlowSto4DaySlope,VIXSlowSto5DaySlope,VIXSlowSto10DaySlope,Buy/Sell,B/S/H_LinReg,BuySell
978,7/22/2010,1072.140015,1097.5,1072.140015,1093.670044,1093.670044,4826900000,2.82147E+11,39860000,963182000,1773110000,918714242.4,3.88199E+11,179827024.7,1172881370,1539551509,1093606413,643652191.6,23905913.28,24400570.66,24511975.79,-4938542.271,68.78329969,20.01336154,41.03626597,4.234567573,4.435681092,4.64760977,0.681052685,24.080078,0,6.756341554,5.637724162,1.198416481,54.51271365,7.329768137,1.436364636,1.630384489,1.785298578,-0.301880993,24.370001,24.85,23.719999,24.629999,-1.01,-3.93915772,0.3499995,-0.2310001,-0.3570002,0.039515091,11.96463549,-6.866077032,3.442789835,0.508402242,0.121842241,0.839215958,BUY,0.700791888,
979,7/23/2010,1092.170044,1103.72998,1087.880005,1102.660034,1102.660034,4524570000,2.86672E+11,4675735000,1863977000,1871486000,1039453212,3.92113E+11,3641330005,1618904526,1801248256,1152647707,680844249,72930929.08,36368145.27,32543839.52,-1334324.077,76.25503296,7.471733275,10.86271422,13.74254741,6.78359668,6.06799599,0.982278681,8.98999,0,6.915887872,5.235029579,1.321079044,56.91659004,2.403876386,4.866822261,2.315958511,2.152107121,-0.073797808,24.790001,25.17,23.32,23.469999,-1.16,-4.709703805,-1.085,-0.2390003,-0.4300001,-0.050363679,4.078844046,-7.885791442,-7.375934237,-0.986671235,-1.466442607,0.37861985,BUY,0.76659118,
980,7/26/2010,1102.890015,1115.01001,1101.300049,1115.01001,1115.01001,4009650000,2.90682E+11,4267110000,4460793000,2657935000,1410898606,3.96122E+11,3961680775,3779064158,2384869121,1379386418,725752996.7,41050402.55,60950387.5,40568712.15,3805329.91,86.51930763,10.26427467,13.46045536,8.868003972,12.07198417,7.989538099,1.702126675,12.349976,0,7.304037024,4.861098895,1.502548535,60.04073504,3.124144996,2.764010691,4.097724494,2.653514583,0.266027112,24.370001,24.610001,22.700001,22.73,-0.739999,-3.152957101,-0.9499995,-0.9889997,-0.457,-0.198969655,0.201606169,-3.877237877,-5.88151466,-6.377311049,-2.450676777,-0.386688209,BUY,0.862019017,
981,7/27/2010,1117.359985,1120.949951,1109.780029,1113.839966,1113.839966,4725690000,2.85956E+11,-358020000,1543524000,2580508000,1630412788,3.94832E+11,1359628850,2390855775,2792719697,1496511306,720794059,19974904.98,27633434.98,45372414.13,11836688.29,85.54686421,-0.972443427,-1.123961176,4.645915621,6.055496822,9.128986005,2.720068401,0,1.170044,6.782320093,4.597452117,1.475234526,59.59978783,-0.440947201,1.341598897,1.838536754,3.036170602,0.806675968,21.889999,23.57,21.860001,23.190001,0.460001,2.023761549,-0.139999,-0.5059993,-0.6799995,-0.293212006,8.460559258,8.258953089,2.190857606,-1.438946657,-3.250333584,-0.595085939,HOLD,0.294721292,
982,7/28/2010,1112.839966,1114.660034,1103.109985,1106.130005,1106.130005,4002390000,2.81954E+11,-4364040000,-1888098000,-110376000,1240210242,3.92923E+11,-1599876295,113929992.9,1216647562,1438321160,693089656.4,-16331670.16,3177728.442,13882473.95,17639800.07,79.13898476,-6.407879448,-7.490490163,-3.690161438,0.767941195,3.000320138,3.677013819,0,7.709961,6.297868658,4.81977418,1.306672973,56.64751737,-2.952270462,-1.696608831,-0.12481652,0.695280523,1.138223316,23.93,24.540001,22.24,24.25,1.059999,4.570931239,0.76,0.2800004,-0.1039996,-0.291030194,15.20355501,6.742995754,7.500974422,4.163308599,1.085955426,-0.370510813,SELL,-0.257861879,
983,7/29/2010,1108.069946,1115.900024,1092.819946,1101.530029,1101.530029,4612420000,2.77341E+11,-4307405000,-4402389000,-2738978000,805631151.5,3.91791E+11,-1520230472,-1490192002,-384215907.8,1423475384,673908347.5,-23442855.73,-18323835.02,-4653514.332,22416642.92,75.31586663,-3.823118129,-4.830891046,-5.115498788,-4.001820246,-0.925865555,4.387593953,0,4.599976,5.848020897,4.80407431,1.217304421,54.90019366,-1.747323718,-2.34979709,-1.83738946,-0.742601043,1.392911135,23.4,25.540001,23.040001,24.129999,-0.120001,-0.494849485,0.469999,0.5259996,0.284,-0.270969661,14.44018992,-0.763365091,2.989815331,4.945874701,3.572464059,-0.209397825,HOLD,-0.214350392,
984,7/30/2010,1098.439941,1106.439941,1088.01001,1101.599976,1101.599976,4006450000,2.81348E+11,-302985000,-1843750000,-2728291000,251230606.1,3.93694E+11,385523269.4,-454604191,-789787304.8,1125470940,674162756.5,-9463449.944,-15907521.62,-15006619.19,16985046.55,75.37400077,0.058134139,0.077187107,-1.882491995,-3.434170844,-3.252161131,3.299585076,0.069947,0,5.435301333,4.460926145,1.218424416,54.92296277,0.02276911,-0.862277304,-1.577779893,-1.493513872,0.936391424,25.469999,27.32,23.35,23.5,-0.629999,-2.610853817,-0.375,0.0809996,0.2479998,-0.199030218,10.43256295,-4.007626972,-2.385496031,0.515264598,2.644154422,-0.041144673,HOLD,0.109080589,
985,8/2/2010,1107.530029,1127.300049,1107.530029,1125.859985,1125.859985,4144180000,2.85492E+11,4075315000,1462108000,-153433000,97537818.18,3.97234E+11,2721298225,1483663458,557531754.9,1004241809,765428049.1,45759850.78,21726958.7,7034108.034,16264301.7,95.53690601,20.16290524,26.75047767,10.11051969,4.92518979,1.621509962,3.29439611,24.260009,0,6.779923309,4.142288563,1.636757847,62.07463642,7.151673658,3.587221384,1.630412626,0.322514257,0.901704387,23.07,23.24,21.74,22.01,-1.49,-6.340425532,-1.0599995,-0.7349999,-0.3110002,-0.193696903,1.704545239,-8.72801771,-6.367822341,-4.450465629,-1.82830201,-0.213010812,BUY,0.93582585,
986,8/3/2010,1125.339966,1125.439941,1116.76001,1120.459961,1120.459961,4071820000,2.8142E+11,36180000,1638061000,708341000,-62670121.21,3.96634E+11,1469989081,1806682532,1286464585,984731952,745898155.5,35867699.48,30723471.64,19713669.97,15357739.83,91.04885441,-4.488051601,-4.697715038,7.837426821,6.736186859,4.404077869,3.17189168,0,5.400024,6.295643073,4.232126809,1.487583751,59.80034845,-2.274287977,2.43869284,2.185213803,1.348010492,0.837260938,22.440001,23.059999,21.98,22.629999,0.619999,2.816896865,-0.4350005,-0.599,-0.5360001,-0.242545406,5.618679846,3.914134607,-2.406941552,-3.519254794,-3.190539501,-0.663645965,HOLD,0.048741905,0
987,8/4/2010,1121.060059,1128.75,1119.459961,1127.23999,1127.23999,4057850000,2.85478E+11,-6985000,831881000,1634568000,-310167939.4,3.99372E+11,1069123429,1643561725,1810166478,807389657.1,770452661.4,2512306.126,26933982.08,26482402.66,9914434.05,96.68385159,5.634997179,6.188981965,0.573472789,5.944150086,5.841082356,2.214593944,6.780029,0,6.330242068,3.929832037,1.610817462,61.69782015,1.897471699,-0.188408139,1.805028416,1.847263866,0.480266517,22.690001,23.690001,22.16,22.209999,-0.42,-1.85594352,0.0999995,-0.3250004,-0.4710001,-0.184545479,2.967165029,-2.651514817,0.631309895,-1.848205915,-2.775993289,-0.348672983,BUY,0.260075181,0
988,8/5/2010,1125.780029,1126.560059,1118.810059,1125.810059,1125.810059,3685560000,2.81792E+11,186145000,-704074000,87533000,-535779090.9,4.02345E+11,2855471880,1807013595,1944009070,840495029.7,765777440,9939642.242,2560267.849,18825397.91,8606584.487,95.49541166,-1.188439924,-1.22920209,2.223278627,0.551051414,4.138976737,1.945921606,0,1.429931,5.87808192,3.751267677,1.566958806,61.0433951,-0.654425045,0.621523327,-0.119625227,1.186404839,0.400289519,23.040001,23.129999,22.07,22.1,-0.109999,-0.49526792,-0.2649995,-0.015,-0.2600001,-0.158303073,2.272726986,-0.694438044,-1.67297643,-0.094696958,-1.505705214,-0.337031484,HOLD,0.186017768,0
989,8/6/2010,1122.069946,1123.060059,1107.170044,1121.640015,1121.640015,3857890000,2.77934E+11,-3771725000,-1414236000,-1474255000,-665877393.9,4.05513E+11,3070289598,2961011725,2226859587,1135872237,751487666.2,-9482497.571,1209331.078,-800148.1295,7518457.171,92.02961732,-3.465794346,-3.629278398,-2.327117135,0.17538488,-0.256802013,1.662538316,0,4.170044,5.458218926,3.781180271,1.443522534,59.0754746,-1.967920502,-1.311172774,-0.282904659,-0.4755277,0.294070053,23.34,23.889999,21.719999,21.74,-0.36,-1.628959276,-0.2349995,-0.2779996,-0.1069999,-0.198363709,0.126109686,-2.1466173,-1.420527672,-1.717214852,-0.650282397,-0.850719952,HOLD,-0.014212085,0
990,8/9/2010,1122.800049,1129.23999,1120.910034,1127.790039,1127.790039,3979360000,2.81914E+11,60735000,-1455016000,-655593000,-205698909.1,4.08107E+11,2881190729,2937217518,2908722963,1677624984,773306751.8,3764655.919,-572750.2379,3585219.75,9758094.467,97.14100665,5.11138933,5.554069961,0.822797492,-0.209432917,0.753007021,2.151035976,6.150024,0,5.507633574,3.511095966,1.568636581,61.06884068,1.993366078,0.012722788,-0.385485891,-0.008536109,0.478687682,21.85,22.870001,21.360001,22.139999,0.399999,1.839921803,0.0199995,-0.057,-0.1449999,-0.2449698,4.808865302,4.682755615,1.268069158,0.337848352,-0.446068443,-1.31955598,HOLD,0.446105585,-1
991,8/10/2010,1122.920044,1127.160034,1111.579956,1121.060059,1121.060059,3979360000,2.77934E+11,0,-759431000,-1496543000,-171344484.8,4.0897E+11,1728678952,2247116195,2495825566,2035174450,749560298.8,-963683.7234,-2683233.804,-3425541.334,9795465.684,91.54760604,-5.593400605,-5.758022074,-0.241005638,-0.673202753,-0.862689611,2.140861628,0,6.72998,5.114231176,3.741016254,1.367070023,57.753679,-3.315161673,-0.660897798,-0.787578221,-0.786283671,0.440619944,23.299999,24.24,22.17,22.370001,0.230002,1.038852802,0.3150005,0.1210002,0.0360003,-0.241212067,6.226880011,1.418014709,3.050385162,1.654521469,0.905556828,-1.216294444,HOLD,0.049936707,-1
992,8/11/2010,1116.890015,1116.890015,1088.550049,1089.469971,1089.469971,4511860000,2.73422E+11,-4245610000,-1751494000,-1673950000,-552686000,4.04751E+11,-1677809040,-142144019.6,827088466.2,1863935229,622421655.9,-75442547.95,-41094448.39,-28863893.56,702359.9725,65.29254773,-26.25505831,-28.67913149,-15.92422946,-8.580460937,-6.088773914,0.198664963,0,31.590088,4.748928949,5.730235665,0.828749327,45.31781992,-12.43585908,-7.875510377,-4.45881257,-3.277294595,-0.450208335,24.959999,26.1,24.959999,25.389999,3.019998,13.50021397,1.625,1.1179999,0.7209999,0.007878824,24.84585543,18.61897542,10.01849507,7.557725196,5.124702722,0.37915552,SELL,-1.036599509,-1
993,8/12/2010,1081.47998,1086.719971,1076.689941,1083.609985,1083.609985,4521050000,2.68901E+11,-4516455000,-4354867000,-2655704000,-1384718000,4.06469E+11,-1250779481,-913363529.5,-144402019.4,1567586491,598104060.8,-75728119.01,-65274671.6,-45765230.68,-10139332.12,60.4222139,-4.870333826,-7.459249172,-15.56269607,-13.64114365,-9.506326575,-2.096225217,0,5.859986,4.409719738,5.739503546,0.768310308,43.44883953,-1.868980391,-7.152419737,-6.529586252,-4.700429089,-1.42213958,27.209999,27.209999,25.18,25.73,0.340001,1.339113877,1.6799995,1.3790001,1.123,0.253696988,26.94203903,2.096183595,10.35757951,8.501849661,7.366884882,1.921175397,HOLD,-0.392338757,
994,8/13/2010,1082.219971,1086.25,1079,1079.25,1079.25,3328890000,2.65573E+11,-3924970000,-4160645000,-4171523000,-2028929758,4.03369E+11,-690961213.1,-1508522207,-1197663997,1051088503,584710025.4,-18855815.27,-51886841.53,-52864969.09,-20775807.53,56.79855637,-3.623657535,-5.997227346,-4.24699568,-10.91174828,-11.18102927,-4.40436471,0,4.359985,4.094739757,5.640966507,0.725893294,42.05899034,-1.389849191,-1.629414791,-4.895304638,-5.232454015,-2.329558549,26.08,26.26,25.450001,26.24,0.51,1.982122037,0.4250005,1.1949998,1.1560001,0.465939448,30.08630517,3.144266144,2.620224869,7.367445908,7.127003876,3.215988002,HOLD,-0.345878802,
995,8/16/2010,1077.48999,1082.619995,1069.48999,1079.380005,1079.380005,3142450000,2.68715E+11,-93220000,-1745136000,-2628864000,-2034243879,4.04961E+11,-753868823.6,-247035746.2,-940051564.3,740151604.7,585088560.7,-6507750.04,-12539332.11,-36665510.67,-24223007.18,57.86362052,1.065064152,1.875160602,-1.279296692,-2.591043916,-7.58619624,-5.08505921,0.130005,0,3.811544417,5.238040328,0.727666108,42.11844548,0.059455143,-0.665197024,-1.098797251,-3.452929662,-2.601029327,27.41,28.1,25.379999,26.1,-0.14,-0.533536585,0.185,0.2640003,0.8309999,0.538000091,29.22317329,-0.863131883,1.140567131,1.627621971,5.12330363,3.643625662,HOLD,-0.118830439,
996,8/17/2010,1081.160034,1100.140015,1081.160034,1092.540039,1092.540039,3968210000,2.72683E+11,3555330000,1448776000,-166500000,-1891210061,4.05751E+11,1190938707,-56072816.18,49217232.97,338631532.6,633469833.5,24379904.06,10647585.36,908085.5098,-24147288.04,68.9850877,11.12146718,19.22013707,6.093265664,2.675368553,0.482648655,-5.001685784,13.160034,0,4.479293673,4.86389459,0.920927374,47.94181116,5.823365674,2.941410408,1.353837002,0.391758842,-2.464587952,24.719999,24.889999,23.709999,24.33,-1.77,-6.781609195,-0.955,-0.434,-0.1749998,0.505272788,18.3107202,-10.91245309,-5.887792485,-2.675708836,-1.07891362,3.403421786,BUY,0.509880724,
997,8/18/2010,1092.079956,1099.77002,1085.76001,1094.160034,1094.160034,3724260000,2.76407E+11,3846235000,3647297000,2212272000,-1168611576,4.06493E+11,765987655.1,1016095081,243035274.1,49630356.76,638992086.6,26951762.95,21122745.64,13053585.98,-20770620.49,70.35413592,1.369048227,1.984556769,6.245257702,5.178820584,3.205037537,-4.200530924,1.619995,0,4.275058054,4.516473548,0.94654779,48.62699979,0.685188636,3.254277155,2.552739403,1.623914134,-2.020534692,24.299999,25.23,23.4,24.59,0.26,1.06863954,-0.755,-0.672,-0.419,0.43812123,19.91367941,1.602959211,-4.654746939,-4.143033037,-2.58323042,2.920041482,HOLD,0.1867699,
998,8/19/2010,1092.439941,1092.439941,1070.660034,1075.630005,1075.630005,4290540000,2.72117E+11,-283140000,1393005000,2078123000,-815803151.5,4.04161E+11,-795373101.3,-165965593.3,311423773.4,-254755717.3,566330110.1,-33569861.69,-5075309.858,1714369.539,-20075553.39,54.69451762,-15.6596183,-22.25827678,-7.145285038,-0.813826047,0.828243791,-4.013618323,0,18.530029,3.969696764,5.517441795,0.719481403,41.84293019,-6.784069602,-3.049440483,-0.014135724,0.607643401,-1.831715743,24.48,26.780001,24.26,26.440001,1.850001,7.523387556,1.0550005,0.1280003,-0.1109998,0.435697055,31.31935689,11.40567747,6.504318341,0.789150999,-0.684339045,2.807080874,SELL,-0.619320389,-1
999,8/20/2010,1075.630005,1075.630005,1063.910034,1071.689941,1071.689941,3761570000,2.68355E+11,-4026055000,-1727409000,-128556000,-808087454.5,4.05393E+11,-550002687.7,-340741907.3,-72680633.27,-302707518.4,552551369.8,-43220358.4,-31541736.76,-13221410.52,-18667162.13,51.36479276,-3.329724866,-6.087858547,-9.494671584,-6.852050313,-2.728822561,-3.744823742,0,3.940064,3.686146995,5.404771952,0.682017119,40.54757298,-1.295357204,-4.039713403,-2.896678411,-0.924062596,-1.612014434,26.73,27,25.49,25.49,-0.950001,-3.593044493,0.45,0.5330001,0.0890001,0.30484857,25.46238437,-5.856972512,2.77435248,3.286066998,0.548705885,1.879460856,HOLD,-0.365159922,-1
1000,8/23/2010,1073.359985,1081.579956,1067.079956,1067.359985,1067.359985,3210950000,2.65144E+11,-3486260000,-3755075000,-2312971000,-594114848.5,4.02306E+11,-927257798.8,-1132838783,-799052897.6,-344647841.7,539578147.1,-13375981.5,-31202055.87,-27422408.96,-14100446.45,47.70557246,-3.659220297,-7.123985324,-3.494472582,-7.127541527,-6.154837365,-2.841956743,0,4.329956,3.422850781,5.327999384,0.642427023,39.11449421,-1.433078775,-1.36421799,-2.983287395,-2.57340607,-1.11300936,25.969999,25.969999,24.620001,25.66,0.17,0.666928207,-0.3900005,0.2259999,0.356,0.164484867,26.51047309,1.048088715,-2.404441899,1.393340851,2.194821073,1.014086662,HOLD,-0.359914994,-1
1001,8/24/2010,1063.199951,1063.199951,1046.680054,1051.869995,1051.869995,4436330000,2.60708E+11,-3823640000,-3743750000,-3837130000,-684150303,4.00657E+11,-2367898124,-1359707943,-1352611884,-348656866.7,475196206.4,-38677581.71,-28637493.39,-35434372.34,-11795495.87,34.6150732,-13.09049926,-27.44018903,-8.374859779,-6.389755357,-7.846707062,-2.426792966,0,15.48999,3.17836144,6.053855857,0.52501439,34.42684826,-4.687645949,-3.060362362,-2.368132456,-3.112873904,-0.824591553,27.91,28.77,26.32,27.459999,1.799999,7.014805144,0.9849995,0.3229994,0.4959997,0.094969715,37.60787684,11.09740375,6.072746235,1.991364859,3.057951106,0.585509922,SELL,-0.720816821,
1002,8/25/2010,1048.97998,1059.380005,1039.829956,1055.329956,1055.329956,4360190000,2.65068E+11,-38070000,-1429760000,-2174460000,-628344606.1,4.03211E+11,452390371.2,-819531012.6,-663526595.8,-393874017.7,489538366,-25019890.58,-25342095.22,-23093865.17,-13858529.83,37.53906585,2.92399265,8.447165873,-5.083253305,-5.456767998,-5.10606231,-2.912384595,3.459961,0,3.198475694,5.621437581,0.568978246,36.26425333,1.837405074,-1.425120438,-1.75376049,-1.727807843,-0.982259459,28.299999,28.92,26.459999,26.700001,-0.759998,-2.767654871,0.5200005,0.5430002,0.2489999,0.123636382,32.9223161,-4.685560747,3.205921504,3.347719892,1.535141089,0.76224645,BUY,0.049446314,0
1003,8/26/2010,1056.280029,1061.449951,1045.400024,1047.219971,1047.219971,3646710000,2.61422E+11,356740000,-680836000,-1394374000,-971590424.2,4.00391E+11,-133019683.4,-319107374.8,-909889048.6,-459726708.8,461514179.6,-6841013.397,-21984974.31,-23211416.16,-17460622.24,27.61449018,-9.924575664,-26.43799317,-3.500291507,-5.734925417,-5.766711175,-3.927599795,0,8.109985,2.970013144,5.799190968,0.51214267,33.8686739,-2.395579436,-0.279087181,-1.390005586,-1.620803905,-1.285453827,26.450001,27.549999,25.860001,27.370001,0.67,2.509363202,-0.044999,0.4370005,0.4800003,0.195636424,57.12928843,24.20697233,9.760705792,8.717088527,6.974565112,2.301212367,HOLD,-0.296350576,0
1004,8/27/2010,1049.27002,1065.209961,1039.699951,1064.589966,1064.589966,4102460000,2.65524E+11,227875000,1080111000,147270000,-1222326485,4.04294E+11,541679705.7,809133674.2,371024094.1,-445638727.7,529560733,20011183.51,13506939.34,-3371685.511,-16588385.24,41.69896669,14.0844765,51.00393457,2.079950421,1.132710481,-1.901379455,-4.018478612,17.369995,0,3.998583277,5.384963042,0.742546095,42.6127089,8.744034997,3.174227781,2.216200247,0.643825501,-1.088234224,26.5,28.110001,24.41,24.450001,-2.92,-10.66861488,-1.125,-0.8359994,-0.2509996,0.122484939,31.56282243,-25.566466,-0.679746834,0.607180908,2.962611026,2.289355465,BUY,0.524218548,0
1005,8/30/2010,1062.900024,1064.400024,1048.790039,1048.920044,1048.920044,2917990000,2.62606E+11,592235000,-328426000,425165000,-1422140727,4.01425E+11,516830821.4,-145503226.8,261860396.4,-493166959.5,486610228.9,12548024.66,5926214.215,6285041.205,-17365191.04,20.23834649,-21.4606202,-51.46559232,-3.688071847,-3.781768157,-2.459355257,-5.025907107,0,15.669922,3.712970186,6.119602967,0.606733836,37.76193808,-4.850770816,1.94663209,1.323708923,1.30186352,-1.158350184,25.879999,27.209999,25.41,27.209999,2.759998,11.28833492,-0.080001,-0.1390006,-0.275,0.212242424,71.34145642,39.778634,7.106083999,8.969095499,6.610766549,4.371802932,HOLD,-0.469157306,
1006,8/31/2010,1046.880005,1055.140015,1040.880005,1049.329956,1049.329956,4038770000,2.66645E+11,560390000,1275173000,433753000,-1063062970,4.02172E+11,-1060853305,247463724.4,-104303275.4,-404362683.7,488188557.3,-20686087.85,3707262.902,2239643.192,-13636811.27,10.75497075,-9.483375746,-46.85845136,-15.47199797,-7.203917852,-6.09443339,-5.35311557,0.409912,0,3.477037458,5.68248847,0.611886408,37.96088887,0.198950787,-2.325910015,0.742587409,0.728653524,-0.776583754,27.58,27.83,25.93,26.049999,-1.16,-4.263138709,0.799999,-0.1200008,-0.1460006,0.107272648,62.03701879,-9.304437637,15.23709818,5.450182508,7.244157338,4.708714101,HOLD,-0.209348408,1
1007,9/1/2010,1049.719971,1081.300049,1049.719971,1080.290039,1080.290039,4396880000,2.71042E+11,4217825000,2059175000,2036102000,-142678545.5,4.06288E+11,2431656495,672946021.5,967224265.6,1755205.147,617916836.7,65653303.91,26664663.96,27143313.86,-703208.159,45.33177387,34.57680312,321.4960221,12.54671369,0.141504579,0.449057142,-2.997227108,30.960083,0,5.44011214,5.276596436,1.030988859,50.76290077,12.8020119,6.500481343,2.46495264,2.91366337,0.470134353,25.129999,25.129999,23.860001,23.889999,-2.16,-8.291746959,-1.66,-0.2840006,-0.5360006,-0.119030448,33.46558644,-28.57143235,-18.93793499,-0.359614561,-1.685320762,3.064031713,BUY,1.242554907,1
1008,9/2/2010,1080.660034,1090.099976,1080.390015,1090.099976,1090.099976,3704210000,2.74746E+11,4050545000,4081646000,2687939000,758757575.8,4.09992E+11,3909921764,2981820250,1625958683,456909618.7,651554161.3,81682802.03,62456007.68,37529346.45,9476483.924,56.28769606,10.95592219,24.1683068,22.76636265,14.27248518,5.427088611,-0.784416087,9.809937,0,5.752242487,4.899696691,1.173999709,54.00183376,3.238932994,8.020472447,6.152169894,3.577921241,1.415360516,24.23,24.309999,23.15,23.190001,-0.699998,-2.930088026,-1.429999,-1.4219994,-0.584,-0.251696994,24.20635241,-9.259234029,-18.91533319,-16.99767444,-5.258881003,1.510413154,BUY,0.788058831,1
