OBV3DaySlope,OBV4DaySlope,OBV5DaySlope,AD3DaySlope,AD4DaySlope,AD5DaySlope,SlowSto1DaySlope,VIXClose,VIX1DaySlope,VIX1DayPercentSlope,BuySell
216340000,-1778511000,-894825000,1636872089,785048533.6,805749033.8,12.26543515,23.35,-1.350001,-5.465590872,1
5109400000,2174168000,191658000,721175702.3,507732420.9,316229940.1,8.628543723,21.23,-2.12,-9.079229122,1
790950000,-509445000,-1422215000,-2278108388,-2279145222,-2298706798,-5.164685266,21.52,0.720001,3.461543436,1
896150000,1342590000,291780000,916496771.6,-545637780.5,-1123819206,12.15802918,18.9,-2.62,-12.17472119,1
3464585000,1927651000,1881444000,3290318420,1886161217,588183367,2.592759645,19.02,0.12,0.634920635,1
810030000,-2058078000,-3337240000,807931556.8,-1674993340,-2097221897,25.8488419,30.41,-5.66,-15.69171056,1
4165300000,2138400000,-216462000,4151067236,2129440653,33654355.87,4.509493765,29.959999,-0.450001,-1.479779678,1
-44850000,1379267000,647713000,-418251881,832588133.4,577393687.4,-13.2616598,25.450001,2.230002,9.603798863,1
195275000,854827000,1504346000,95536607.42,448750069.5,993642762.3,17.93757167,21.379999,-4.070002,-15.99214868,1
4159060000,1769919000,1684739000,2128726866,653964207.3,703297315.4,3.825148725,21.4,0.020001,0.093550051,1
4093870000,4130816000,2547470000,1784013743,2176747496,1177565513,6.843260344,20.469999,-0.930001,-4.345799065,1
4067755000,4080369000,4109500000,1794519385,1604411249,1926101249,2.325849294,19.98,-0.489999,-2.393742178,1
3878490000,3957251000,4002495000,2167876240,2202338248,1939659870,2.574941746,19.5,-0.48,-2.402402402,1
135005000,1667197000,2456802000,3445551536,2676005296,2529603616,-0.083748484,18.190001,-1.309999,-6.71794359,1
-3549470000,-1361781000,158609000,2247377686,2729588289,2455211878,-3.009238843,19.07,0.879999,4.837817216,1
-46060000,-1424428000,-674316000,1963180758,2313553237,2612968455,6.104486533,18.6,-0.47,-2.46460409,1
